"x","y","z"
"9.999999999999982E-5","0.0020000000000000005","0.0019000000000000009"
"0.007000000000000005","0.0051","-0.007000000000000005"
"-9.999999999999976E-5","-0.003099999999999999","7.000000000000003E-4"
"-0.0039999999999999975","-0.005800000000000002","0.008600000000000003"
"-0.004699999999999999","-0.004699999999999999","0.0025"
"0.0027999999999999995","0.009799999999999996","-2.000000000000002E-4"
"-2.710505431213761E-20","0.0039999999999999975","0.003599999999999998"
"-5.999999999999998E-4","0.0023","0.0026999999999999997"
"0.0018000000000000004","-0.003599999999999998","8.000000000000001E-4"
"-1.000000000000002E-4","-0.0023","0.003699999999999998"
"-0.005700000000000002","0.006500000000000004","0.0011000000000000003"
"-0.0011","-0.0059000000000000025","-0.0059000000000000025"
"0.003799999999999998","-4.999999999999998E-4","0.0031999999999999984"
"0.0028999999999999994","-0.0023000000000000004","-0.0038999999999999977"
"0.0034999999999999983","-0.005600000000000002","0.0027999999999999995"
"-0.005800000000000002","-0.0019000000000000009","0.0067000000000000046"
"-6.999999999999999E-4","0.002899999999999999","0.0051"
"3.999999999999998E-4","0.0024000000000000002","0.005200000000000001"
"0.003599999999999998","-2.439454888092385E-19","-0.007200000000000006"
"0.003199999999999999","-0.004499999999999999","-0.0024"
"-0.004299999999999998","-0.0019000000000000009","0.0017000000000000003"
"-0.004699999999999999","-0.0063000000000000035","0.005700000000000002"
"7.000000000000003E-4","3.0000000000000024E-4","0.0038999999999999977"
"0.0035999999999999977","-0.005700000000000002","0.0022"
"0.006600000000000004","-0.0049","-5.000000000000002E-4"
"-0.006800000000000005","0.008600000000000003","6.000000000000003E-4"
"0.0019000000000000004","2.0000000000000025E-4","0.0024"
"-0.0014000000000000002","-0.0015000000000000005","-0.0015000000000000002"
"0.0013000000000000006","0.0026999999999999997","0.0032999999999999987"
"0.0013000000000000002","-0.004499999999999999","0.008300000000000005"
"-0.0017000000000000008","0.0029999999999999988","0.0011000000000000005"
"0.008900000000000002","0.005","-0.007300000000000006"
"0.0012000000000000005","-0.002999999999999999","-5.999999999999998E-4"
"-0.0026","-0.006800000000000005","0.01079999999999999"
"-0.004699999999999999","-0.0059000000000000025","0.003099999999999999"
"0.003199999999999999","0.007600000000000007","1.9999999999999982E-4"
"-0.0024","0.004599999999999999","0.0012000000000000005"
"-3.999999999999998E-4","0.003699999999999998","0.004299999999999998"
"7.999999999999999E-4","-0.005","0.0024"
"-0.0021000000000000007","-0.0038999999999999977","0.004499999999999999"
"-0.006900000000000005","0.0063000000000000035","0.0015000000000000005"
"-0.0012000000000000001","-0.005","-0.007200000000000006"
"0.004199999999999998","0.0013000000000000006","0.0018000000000000008"
"0.004599999999999999","-0.0010000000000000005","-0.005200000000000001"
"0.004599999999999999","-0.005700000000000002","0.0021000000000000007"
"-0.005400000000000001","-5.000000000000002E-4","0.009499999999999998"
"-0.0022","0.003799999999999998","0.005400000000000001"
"0.0023","0.0013000000000000006","0.004699999999999999"
"0.0034999999999999983","2.999999999999998E-4","-0.0026999999999999997"
"0.006100000000000003","-0.006400000000000004","-0.0023000000000000004"
"-0.0026","-0.0018000000000000008","0.002799999999999999"
"-0.0038999999999999977","-0.004499999999999999","0.003699999999999998"
"-5.999999999999998E-4","0.0016000000000000007","0.0033999999999999985"
"0.003399999999999998","-0.004099999999999998","0.002799999999999999"
"0.008200000000000006","-0.005200000000000001","0.0011"
"-0.006400000000000004","0.009399999999999999","-0.0020000000000000005"
"0.0025999999999999994","-9.999999999999982E-5","0.0021000000000000003"
"4.0000000000000024E-4","0.0011000000000000005","-0.0011"
"0.0034999999999999983","0.0038999999999999977","0.0032999999999999987"
"0.005","-0.0033999999999999985","0.009399999999999999"
"-0.002999999999999999","0.0038999999999999977","0.0024000000000000002"
"0.007600000000000007","0.006500000000000004","-0.008400000000000005"
"0.0013000000000000006","-0.005200000000000001","-0.001"
"-0.0027999999999999995","-0.006600000000000004","0.009599999999999997"
"-0.004299999999999998","-0.004099999999999998","0.004099999999999998"
"0.004099999999999998","0.006500000000000004","0.0024999999999999996"
"-0.0022","0.0043999999999999985","0.0024000000000000002"
"-2.999999999999998E-4","0.003599999999999998","0.003599999999999998"
"0.0019000000000000004","-0.004699999999999999","0.0015000000000000002"
"-0.0023000000000000004","-0.005700000000000002","0.0032999999999999987"
"-0.006100000000000003","0.0051","0.0017000000000000003"
"-4.999999999999998E-4","-0.005500000000000001","-0.008300000000000005"
"0.005400000000000001","-9.0E-4","0.0010000000000000005"
"0.005700000000000002","-1.0000000000000025E-4","-0.004099999999999998"
"0.0039999999999999975","-0.0059000000000000025","0.0013000000000000006"
"-0.006800000000000005","-5.000000000000002E-4","0.01089999999999999"
"7.000000000000003E-4","0.004099999999999998","0.0067000000000000046"
"9.0E-4","0.0019000000000000009","0.0038999999999999977"
"0.0032999999999999987","0.0011","-0.0017000000000000008"
"0.007700000000000007","-0.006600000000000004","-0.0023000000000000004"
"-2.000000000000002E-4","-0.0026","0.0022"
"-0.0038999999999999977","-0.0034999999999999983","0.0017000000000000008"
"-3.999999999999998E-4","0.0043999999999999985","0.004199999999999998"
"0.0021000000000000003","-0.004199999999999998","0.0019000000000000004"
"0.009399999999999999","-0.005200000000000001","4.999999999999998E-4"
"-0.006800000000000005","0.009000000000000001","-0.0024"
"0.0032999999999999982","-1.9999999999999982E-4","0.0012000000000000001"
"-6.999999999999999E-4","0.002000000000000001","0.0010000000000000005"
"0.0024000000000000002","0.005","0.0039999999999999975"
"0.0026","-0.0022000000000000006","0.010599999999999991"
"-0.0013000000000000006","0.0048","0.0023000000000000004"
"0.007900000000000008","0.006200000000000003","-0.007700000000000007"
"-3.999999999999998E-4","-0.007100000000000006","0.0011000000000000005"
"-0.004199999999999998","-0.005400000000000001","0.009000000000000001"
"-0.005800000000000002","-0.005600000000000002","0.0048"
"0.005400000000000001","0.005400000000000001","0.0012000000000000001"
"-7.999999999999999E-4","0.0027999999999999995","-1.9999999999999977E-4"
"-0.0019000000000000004","0.005200000000000001","0.0043999999999999985"
"0.001","-0.004599999999999999","3.999999999999998E-4"
"-0.002000000000000001","-0.005600000000000002","0.0026"
"-0.005500000000000001","0.004299999999999998","0.0026999999999999993"
"-0.0023","-0.004299999999999998","-0.009699999999999997"
"0.005400000000000001","0.0023000000000000004","2.439454888092385E-19"
"0.006900000000000005","-0.0015000000000000007","-0.0019000000000000009"
"0.0025","-0.006800000000000005","8.000000000000004E-4"
"-0.009699999999999997","7.999999999999999E-4","0.012799999999999978"
"2.439454888092385E-19","0.003599999999999998","0.006400000000000004"
"-3.000000000000002E-4","0.0017000000000000008","0.0051"
"0.002000000000000001","0.0025999999999999994","-1.8973538018496328E-19"
"0.006800000000000005","-0.005500000000000001","-0.0016000000000000007"
"-6.000000000000003E-4","-0.0026","0.0031999999999999984"
"-0.0028999999999999994","-0.003099999999999999","0.0019000000000000009"
"-2.999999999999998E-4","0.004499999999999999","0.004699999999999999"
"-6.000000000000003E-4","-0.004099999999999998","0.0012000000000000001"
"0.009599999999999997","-0.006400000000000004","9.0E-4"
"-0.007600000000000007","0.008400000000000005","-0.0014000000000000002"
"0.0026999999999999993","2.0000000000000025E-4","5.999999999999998E-4"
"4.000000000000002E-4","0.0021000000000000007","0.0021000000000000007"
"0.003099999999999999","0.003099999999999999","0.004499999999999999"
"0.003599999999999998","-0.005","0.009999999999999995"
"-7.000000000000003E-4","0.005","0.0025"
"0.007500000000000007","0.005800000000000002","-0.009499999999999998"
"-0.0012000000000000001","-0.0067000000000000046","0.0023000000000000004"
"-0.005600000000000002","-0.0043999999999999985","0.010599999999999991"
"-0.007100000000000006","-0.005300000000000001","0.007900000000000008"
"0.0038999999999999977","0.0051","6.999999999999999E-4"
"-0.0011","0.0023000000000000004","1.0000000000000025E-4"
"-0.0032999999999999982","0.007000000000000005","0.003199999999999999"
"0.0018000000000000004","-0.006400000000000004","7.999999999999999E-4"
"-0.0017000000000000008","-0.005300000000000001","0.0028999999999999994"
"-0.006900000000000005","0.0038999999999999977","0.0017000000000000003"
"-0.003399999999999998","-0.006200000000000003","-0.008600000000000003"
"0.006400000000000004","0.005500000000000001","-1.9999999999999977E-4"
"0.006400000000000004","-0.0014000000000000006","-0.0010000000000000005"
"6.000000000000003E-4","-0.004499999999999999","0.0017000000000000008"
"-0.010999999999999989","4.999999999999998E-4","0.014699999999999967"
"1.8973538018496328E-19","0.003199999999999999","0.0048"
"0.0022","0.0018000000000000008","0.006800000000000005"
"0.0017000000000000008","0.0024999999999999996","-1.000000000000002E-4"
"0.007300000000000006","-0.002999999999999999","-0.004299999999999998"
"-0.0017000000000000008","-0.0015000000000000007","0.0038999999999999977"
"-0.0019000000000000009","-0.0025","0.0019000000000000009"
"0.0022000000000000006","0.005800000000000002","0.005400000000000001"
"-0.0013000000000000006","-0.0027999999999999995","0.0032999999999999982"
"0.009000000000000001","-0.005400000000000001","9.999999999999982E-5"
"-0.009699999999999997","0.009499999999999998","-0.0015000000000000002"
"0.0026999999999999993","4.000000000000002E-4","0.0012000000000000001"
"0.0010000000000000005","0.004099999999999998","0.0015000000000000007"
"0.003099999999999999","0.0025","0.005300000000000001"
"0.0032999999999999987","-0.0063000000000000035","0.0091"
"1.9999999999999977E-4","0.0024000000000000002","0.0038999999999999977"
"0.006500000000000004","0.005200000000000001","-0.0093"
"-0.0031999999999999984","-0.007900000000000008","0.0013000000000000006"
"-0.003799999999999998","-0.0033999999999999985","0.011999999999999983"
"-0.008000000000000007","-0.003599999999999998","0.008200000000000006"
"0.0033999999999999985","0.006000000000000003","-0.0014000000000000006"
"7.000000000000003E-4","0.0015000000000000007","0.0015000000000000007"
"-7.999999999999999E-4","0.007300000000000006","0.0028999999999999994"
"0.0020000000000000005","-0.007400000000000006","-0.0010000000000000005"
"-0.0021000000000000007","-0.005700000000000002","0.0034999999999999983"
"-0.008600000000000003","0.002999999999999999","0.004199999999999998"
"-0.0026999999999999997","-0.007700000000000007","-0.0063000000000000035"
"0.005500000000000001","0.006200000000000003","-4.999999999999998E-4"
"0.006200000000000003","-0.0022000000000000006","-0.0014000000000000006"
"8.000000000000004E-4","-0.004299999999999998","0.0017000000000000008"
"-0.0091","3.999999999999998E-4","0.014599999999999967"
"4.000000000000002E-4","0.002999999999999999","0.0024000000000000002"
"0.004299999999999998","-4.999999999999998E-4","0.007900000000000008"
"-2.999999999999998E-4","0.0023","-0.0011000000000000005"
"0.008400000000000005","-0.0021000000000000007","-0.005600000000000002"
"-2.000000000000002E-4","-0.0010000000000000005","0.0033999999999999985"
"-0.0010000000000000005","-4.0000000000000024E-4","0.0043999999999999985"
"0.0026","0.005400000000000001","0.008000000000000007"
"-0.0034999999999999983","-0.003199999999999999","0.0059000000000000025"
"0.007600000000000007","-0.006800000000000005","2.999999999999998E-4"
"-0.0091","0.010299999999999993","3.0000000000000024E-4"
"0.0020000000000000005","-2.999999999999998E-4","0.0017000000000000003"
"0.0027999999999999995","0.004699999999999999","3.0000000000000024E-4"
"0.002999999999999999","0.0027999999999999995","0.005800000000000002"
"0.003199999999999999","-0.008600000000000003","0.009799999999999996"
"-0.0013000000000000006","0.0026999999999999997","0.003799999999999998"
"0.0051","0.0033999999999999985","-0.009899999999999996"
"-0.0030999999999999986","-0.010399999999999993","0.0016000000000000007"
"-0.0051","-0.0017000000000000008","0.01249999999999998"
"-0.006000000000000003","-0.0048","0.008600000000000003"
"0.005700000000000002","0.004099999999999998","-0.0026999999999999997"
"-0.001","0.0027999999999999995","0.0026"
"-0.001","0.008300000000000005","0.004299999999999998"
"0.001","-0.009000000000000001","-6.000000000000003E-4"
"-0.0026","-0.005200000000000001","0.0039999999999999975"
"-0.006600000000000004","0.002000000000000001","0.004199999999999998"
"-0.003199999999999999","-0.007600000000000007","-0.006200000000000003"
"0.005","0.007500000000000007","-0.0016000000000000003"
"0.006500000000000004","-0.0011000000000000005","-1.0000000000000025E-4"
"0.0018000000000000008","-0.004099999999999998","0.0023000000000000004"
"-0.008600000000000003","-0.0015000000000000007","0.015499999999999962"
"-0.003499999999999998","0.0034999999999999983","0.0025"
"0.005700000000000002","-0.0011","0.008900000000000002"
"-2.999999999999998E-4","0.0013000000000000002","-9.000000000000004E-4"
"0.007900000000000008","-0.0014000000000000006","-0.005500000000000001"
"-3.0000000000000024E-4","-0.0015000000000000007","0.0034999999999999983"
"-0.0011000000000000005","-9.000000000000004E-4","0.003699999999999998"
"0.0022000000000000006","0.0048","0.007600000000000007"
"-0.003699999999999998","-0.003199999999999999","0.0063000000000000035"
"0.008000000000000007","-0.007400000000000006","0.0011"
"-0.008600000000000003","0.010999999999999989","-3.9999999999999975E-4"
"0.0022","-0.0017000000000000003","0.0017000000000000003"
"0.0043999999999999985","0.0063000000000000035","-4.999999999999998E-4"
"0.0026","0.004199999999999998","0.004599999999999999"
"0.003599999999999998","-0.010199999999999994","0.009000000000000001"
"-6.000000000000003E-4","0.003199999999999999","0.0032999999999999987"
"0.0027999999999999995","0.0026999999999999997","-0.010599999999999991"
"-0.003699999999999998","-0.0092","0.0026"
"-0.0048","-0.0018000000000000008","0.01259999999999998"
"-0.005700000000000002","-0.004299999999999998","0.008700000000000003"
"0.004299999999999998","0.0032999999999999987","-0.0023000000000000004"
"0.0014000000000000006","0.0027999999999999995","0.003799999999999998"
"-9.999999999999982E-5","0.0092","0.003799999999999998"
"0.0012000000000000001","-0.010999999999999989","1.9999999999999982E-4"
"-0.003099999999999999","-0.004099999999999998","0.004499999999999999"
"-0.008200000000000006","0.0016000000000000007","0.005200000000000001"
"-0.003199999999999999","-0.006600000000000004","-0.005200000000000001"
"0.003699999999999998","0.007400000000000006","-0.004299999999999998"
"0.0093","-9.000000000000004E-4","-7.000000000000003E-4"
"2.439454888092385E-19","-0.005300000000000001","0.0015000000000000007"
"-0.008900000000000002","-0.0022000000000000006","0.015599999999999961"
"-0.0030999999999999986","0.004299999999999998","0.0021000000000000007"
"0.006400000000000004","-1.9999999999999977E-4","0.007000000000000005"
"0.0014000000000000006","0.0024","-0.0014000000000000006"
"0.008500000000000004","-6.000000000000003E-4","-0.0063000000000000035"
"-7.000000000000003E-4","-0.0013000000000000006","0.0049"
"-1.0000000000000025E-4","-9.000000000000004E-4","0.0017000000000000008"
"0.0012000000000000005","0.005","0.006200000000000003"
"-0.003699999999999998","-0.0039999999999999975","0.007500000000000007"
"0.006800000000000005","-0.008600000000000003","0.0021000000000000003"
"-0.009999999999999995","0.011399999999999987","-1.9999999999999982E-4"
"0.0020000000000000005","-0.002899999999999999","0.0011"
"0.006200000000000003","0.006500000000000004","-0.0015000000000000002"
"0.002000000000000001","0.003599999999999998","0.006000000000000003"
"0.0012000000000000005","-0.01079999999999999","0.007200000000000006"
"-0.0011000000000000005","0.0017000000000000008","0.005"
"0.004199999999999998","0.003699999999999998","-0.011799999999999984"
"-0.003099999999999999","-0.008800000000000002","2.439454888092385E-19"
"-0.005500000000000001","-0.0015000000000000007","0.012699999999999979"
"-0.0067000000000000046","-0.006500000000000004","0.009499999999999998"
"0.005300000000000001","0.003099999999999999","-0.0038999999999999977"
"6.000000000000003E-4","0.0033999999999999985","0.0039999999999999975"
"4.0000000000000024E-4","0.010099999999999994","0.004699999999999999"
"0.0032999999999999982","-0.012299999999999981","9.0E-4"
"-0.0038999999999999977","-0.004699999999999999","0.0025"
"-0.007400000000000006","4.0000000000000024E-4","0.006200000000000003"
"-0.0038999999999999977","-0.007900000000000008","-0.006500000000000004"
"0.003099999999999999","0.007200000000000006","-0.004499999999999999"
"0.007300000000000006","-7.000000000000003E-4","9.999999999999982E-5"
"-1.9999999999999982E-4","-0.004299999999999998","0.0021000000000000007"
"-0.0093","-0.003199999999999999","0.015599999999999961"
"-0.002799999999999999","0.005600000000000002","0.0026"
"0.004199999999999998","4.0000000000000024E-4","0.007200000000000006"
"0.0024000000000000002","0.0026","7.999999999999999E-4"
"0.008000000000000007","2.999999999999998E-4","-0.0078000000000000074"
"-5.000000000000002E-4","-0.0026999999999999997","0.005300000000000001"
"3.999999999999998E-4","-0.0012000000000000005","0.003799999999999998"
"9.000000000000004E-4","0.005300000000000001","0.0059000000000000025"
"-0.0048","-0.0019000000000000009","0.0078000000000000074"
"0.005","-0.0092","0.0026999999999999993"
"-0.010299999999999993","0.012099999999999982","-6.999999999999999E-4"
"0.001","-0.005300000000000001","-7.000000000000003E-4"
"0.005700000000000002","0.007000000000000005","-3.999999999999998E-4"
"0.003199999999999999","0.004599999999999999","0.006400000000000004"
"-0.0012000000000000001","-0.01079999999999999","0.006400000000000004"
"-0.0018000000000000008","0.0022000000000000006","0.004699999999999999"
"0.0051","0.0048","-0.01089999999999999"
"-0.003099999999999999","-0.008600000000000003","4.0000000000000024E-4"
"-0.005600000000000002","-0.002000000000000001","0.012799999999999978"
"-0.005600000000000002","-0.007200000000000006","0.010599999999999991"
"0.0039999999999999975","0.004199999999999998","-0.005200000000000001"
"-1.9999999999999982E-4","0.0024000000000000002","0.0018000000000000008"
"-0.0014000000000000002","0.009899999999999996","0.0032999999999999987"
"0.004699999999999999","-0.011499999999999986","0.0021000000000000003"
"-0.002000000000000001","-0.0043999999999999985","0.002999999999999999"
"-0.007900000000000008","9.000000000000004E-4","0.007300000000000006"
"-0.004499999999999999","-0.005700000000000002","-0.007500000000000007"
"0.003199999999999999","0.0063000000000000035","-0.006000000000000003"
"0.006600000000000004","-0.0010000000000000005","-0.002000000000000001"
"-9.999999999999982E-5","-0.005700000000000002","0.0013000000000000006"
"-0.0092","-0.0019000000000000009","0.01569999999999996"
"-0.0020000000000000005","0.006600000000000004","0.0012000000000000005"
"0.005","0.0026","0.007400000000000006"
"0.002000000000000001","0.003599999999999998","-2.439454888092385E-19"
"0.007900000000000008","-0.0016000000000000007","-0.008100000000000007"
"-0.0019000000000000009","-0.003699999999999998","0.007700000000000007"
"0.0013000000000000002","-0.0023000000000000004","0.005500000000000001"
"-3.999999999999998E-4","0.0026","0.004599999999999999"
"-0.003699999999999998","-0.0018000000000000008","0.007900000000000008"
"0.004699999999999999","-0.009699999999999997","0.0031999999999999984"
"-0.009000000000000001","0.011399999999999987","-1.9999999999999982E-4"
"0.001","-0.005500000000000001","0.0013000000000000002"
"0.006900000000000005","0.005200000000000001","0.0012000000000000005"
"0.0033999999999999985","0.0043999999999999985","0.006200000000000003"
"-0.0037999999999999974","-0.0092","0.007000000000000005"
"-0.0032999999999999987","0.0011000000000000005","0.006400000000000004"
"0.0051","0.006400000000000004","-0.01249999999999998"
"-0.004099999999999998","-0.009000000000000001","2.0000000000000025E-4"
"-0.004499999999999999","-0.0028999999999999994","0.013099999999999976"
"-0.003799999999999998","-0.008200000000000006","0.009999999999999995"
"0.005800000000000002","0.003799999999999998","-0.005"
"-2.999999999999998E-4","0.0023000000000000004","0.0019000000000000009"
"-0.0014000000000000002","0.010099999999999994","0.0032999999999999987"
"0.0025","-0.011699999999999985","0.0015000000000000002"
"-0.0017000000000000008","-0.004699999999999999","0.0028999999999999994"
"-0.009699999999999997","-2.9999999999999976E-4","0.007900000000000008"
"-0.006600000000000004","-0.005800000000000002","-0.0078000000000000074"
"0.004499999999999999","0.0048","-0.0063000000000000035"
"0.007000000000000005","-0.0010000000000000005","-0.004199999999999998"
"0.0017000000000000008","-0.008300000000000005","9.000000000000004E-4"
"-0.008900000000000002","-0.003199999999999999","0.016999999999999953"
"-0.0014000000000000002","0.006200000000000003","-0.0022"
"0.0048","0.0014000000000000006","0.006800000000000005"
"8.000000000000004E-4","0.002999999999999999","-0.003599999999999998"
"0.005700000000000002","-8.000000000000004E-4","-0.004499999999999999"
"-0.0018000000000000008","-0.004199999999999998","0.0078000000000000074"
"0.0018000000000000004","-0.0024000000000000002","0.005200000000000001"
"-0.0014000000000000002","8.000000000000004E-4","0.004599999999999999"
"-0.005","-0.0032999999999999987","0.006200000000000003"
"0.0043999999999999985","-0.010199999999999994","-0.0011000000000000005"
"-0.009399999999999999","0.009899999999999996","1.000000000000002E-4"
