"x","y","z"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"0.0","0.0","0.0"
"-0.010000000000000002","0.07600000000000005","-0.04800000000000004"
"0.07700000000000005","0.03500000000000002","0.10100000000000008"
"0.017000000000000008","-0.05100000000000003","-0.007"
"0.04300000000000003","-0.06500000000000004","-0.005"
"0.06500000000000004","-0.07100000000000005","0.007"
"0.05800000000000004","-0.02000000000000001","-0.06400000000000004"
"0.07400000000000005","-0.028000000000000018","-0.06200000000000004"
"-0.10900000000000008","0.1410000000000001","-0.023000000000000013"
"-0.08900000000000007","0.12300000000000008","-0.008999999999999994"
"0.08300000000000006","-0.09300000000000007","0.02900000000000002"
"0.09000000000000007","-0.006","-0.044000000000000025"
"0.048000000000000036","-0.11200000000000007","-0.04000000000000003"
"-0.03200000000000002","-0.04000000000000003","0.024000000000000014"
"-0.01900000000000001","0.02900000000000002","0.011000000000000003"
"0.015000000000000006","-0.043000000000000024","-0.04100000000000002"
"-0.026000000000000016","0.013999999999999999","0.004000000000000007"
"0.05700000000000004","0.03500000000000002","-0.02900000000000002"
"0.09100000000000007","0.015000000000000006","-0.03700000000000002"
"-0.037000000000000026","-0.12100000000000008","-0.07300000000000005"
"0.05300000000000003","0.027000000000000017","0.029000000000000026"
"-0.08500000000000006","0.08300000000000006","-0.011000000000000003"
"-0.03200000000000002","0.002","0.020000000000000004"
"-0.01900000000000001","-0.009000000000000001","0.06300000000000004"
"-0.011999999999999997","-0.03200000000000002","-0.16600000000000012"
"0.056000000000000036","-0.006","-0.02000000000000001"
"0.04900000000000004","0.05900000000000004","0.04900000000000003"
"-0.06300000000000004","0.005","-0.047000000000000035"
"0.1300000000000001","0.08800000000000006","0.002"
"-0.015000000000000006","-0.07900000000000006","0.03500000000000002"
"-0.011999999999999997","-0.012000000000000004","0.036000000000000025"
"-0.013000000000000005","0.08100000000000006","-0.1130000000000001"
"0.10600000000000008","0.08200000000000006","-0.004000000000000021"
"0.09600000000000007","-0.009999999999999995","-0.09800000000000007"
"0.05100000000000003","-0.017","-0.01900000000000001"
"0.034000000000000016","-0.12800000000000009","0.04000000000000003"
"0.08900000000000007","0.07100000000000005","-0.05900000000000004"
"0.24600000000000016","0.036000000000000025","-0.1460000000000001"
"-0.1530000000000001","0.10700000000000007","-0.05900000000000004"
"-0.1510000000000001","0.07900000000000004","-0.1430000000000001"
"0.16600000000000012","-0.10800000000000007","-0.024000000000000007"
"0.10700000000000007","0.05300000000000004","0.015000000000000013"
"0.07800000000000004","-0.18800000000000014","-0.07400000000000004"
"-0.11500000000000007","-0.1370000000000001","0.07500000000000005"
"-0.1550000000000001","0.045000000000000026","-0.009000000000000001"
"0.06200000000000004","0.002000000000000007","-0.11600000000000009"
"0.004","-0.038000000000000034","-0.022000000000000006"
"0.06800000000000005","0.009999999999999995","0.04400000000000003"
"0.06400000000000003","0.08400000000000006","-0.11000000000000007"
"-0.016000000000000007","-0.12200000000000008","-0.09200000000000007"
"-0.003000000000000007","0.05300000000000003","0.017000000000000015"
"-0.023000000000000007","0.02700000000000001","-0.10700000000000007"
"-0.12200000000000008","-0.07600000000000005","0.056000000000000036"
"-0.001","-0.013000000000000005","0.10500000000000007"
"-0.007999999999999993","-0.044000000000000025","-0.11400000000000007"
"0.09700000000000007","-0.1370000000000001","-0.08700000000000006"
"0.08400000000000006","0.1340000000000001","-0.05800000000000005"
"-0.06700000000000005","-0.009000000000000001","-0.1570000000000001"
"0.08400000000000005","0.18200000000000013","-0.1520000000000001"
"0.03100000000000002","-0.07900000000000006","0.08500000000000005"
"-0.06600000000000004","0.02200000000000002","0.12000000000000008"
"-0.09700000000000007","0.1430000000000001","-0.05500000000000005"
"0.1420000000000001","0.19400000000000014","-0.08200000000000009"
"0.03800000000000002","-0.08000000000000006","-0.20400000000000015"
"0.05200000000000003","0.040000000000000036","0.11000000000000008"
"0.044000000000000025","-0.22800000000000017","0.07400000000000005"
"-0.025000000000000022","0.04100000000000002","-0.04900000000000003"
"0.25200000000000017","0.07400000000000005","-0.17200000000000013"
"-0.1510000000000001","0.016999999999999987","-0.10100000000000006"
"-0.058000000000000024","0.10400000000000006","-0.1300000000000001"
"0.11300000000000007","-0.11100000000000007","-0.02500000000000001"
"0.16200000000000012","-0.020000000000000018","0.05800000000000005"
"0.06300000000000003","-0.16700000000000012","-0.1410000000000001"
"-0.12100000000000008","-0.1570000000000001","0.08500000000000006"
"-0.1340000000000001","0.03600000000000002","0.008"
"-0.02300000000000002","0.04300000000000004","-0.1470000000000001"
"-0.06300000000000004","-0.031000000000000028","0.061000000000000054"
"-0.008000000000000007","-0.010000000000000009","0.024000000000000007"
"0.07500000000000004","-0.025000000000000022","-0.09300000000000005"
"0.04900000000000003","-0.08100000000000004","-0.06300000000000004"
"0.12600000000000008","0.16600000000000012","-0.06000000000000004"
"0.03700000000000003","-0.04700000000000004","-0.12700000000000009"
"-0.09400000000000006","-0.11800000000000008","0.04200000000000002"
"-0.03100000000000002","0.06500000000000004","0.06900000000000003"
"-0.018000000000000002","0.07800000000000007","-0.08000000000000004"
"0.06600000000000003","-0.08600000000000005","-0.09200000000000005"
"0.11100000000000007","0.1370000000000001","-0.05300000000000005"
"-0.09200000000000007","0.03200000000000002","-0.18600000000000014"
"0.09000000000000005","0.2640000000000002","-0.16200000000000012"
"-0.025000000000000015","-0.1570000000000001","0.09900000000000006"
"-0.009999999999999995","0.05400000000000005","0.09000000000000005"
"-0.11500000000000009","0.10700000000000007","-0.15900000000000014"
"0.033","0.18100000000000013","-0.057000000000000065"
"0.05300000000000003","-0.24700000000000016","-0.1490000000000001"
"-0.026000000000000023","0.09600000000000009","0.013999999999999985"
"0.09200000000000007","-0.19400000000000012","0.03600000000000002"
"-0.04700000000000004","0.04700000000000003","0.01100000000000001"
"0.1640000000000001","0.16800000000000012","-0.1560000000000001"
"-0.16400000000000012","0.1360000000000001","-0.20200000000000015"
"-0.1340000000000001","0.0019999999999999792","-0.1460000000000001"
"0.11000000000000007","-0.07400000000000004","-0.022000000000000006"
"0.2880000000000002","-0.06600000000000006","0.1100000000000001"
"0.20100000000000015","-0.17300000000000013","-0.1390000000000001"
"-0.07000000000000003","-0.22400000000000017","0.07200000000000005"
"-0.23700000000000018","-0.01100000000000001","-0.001"
"-0.003000000000000007","0.041000000000000036","-0.21700000000000016"
"-0.10000000000000006","0.003999999999999993","-0.044000000000000025"
"-0.02100000000000002","0.04100000000000002","0.07300000000000005"
"0.16100000000000012","-0.05700000000000005","-0.07300000000000004"
"0.12400000000000008","-0.0019999999999999792","-0.058000000000000024"
"0.1440000000000001","0.20800000000000016","-0.011999999999999997"
"0.001000000000000007","-0.027000000000000024","-0.09100000000000005"
"-0.10200000000000006","-0.1400000000000001","0.04600000000000003"
"-0.003","-0.05300000000000005","0.08500000000000005"
"-0.006999999999999993","0.06500000000000006","-0.10100000000000006"
"0.07000000000000003","-0.12400000000000008","-0.08600000000000005"
"0.17000000000000012","0.08400000000000005","-0.1120000000000001"
"-0.02700000000000001","0.11900000000000008","-0.11100000000000007"
"0.1480000000000001","0.1800000000000001","-0.12400000000000008"
